genres,id,overview,title
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11907,overview found ,Nobody Loves Me
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",10874,telling story flints last journey young jim hawkins billy bones heart attack dies jim friends attacked pirates gang escapes town hire boat crew find hidden treasure revealed bones died voyage across seas soon find everyone board trusted ,Muppet Treasure Island
"[{'id': 99, 'name': 'Documentary'}]",89333,documentary following christy turlington models spring fashion week milan paris new york ,Catwalk
"[{'id': 80, 'name': 'Crime'}]",96357,excon holds group people hostage topless bar ,Headless Body in Topless Bar
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",197,enraged slaughter murron new bride childhood love scottish warrior william wallace slays platoon local english lords soldiers leads village revolt eventually entire country rise english rule ,Braveheart
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",103,mentally unstable vietnam war veteran works nighttime taxi driver new york city perceived decadence sleaze feeds urge violent action attempting save preadolescent prostitute process ,Taxi Driver
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",33542,keong comes hong kong visit new york uncles wedding uncle runs market bronx keong offers help uncle honeymoon stay bronx keong befriends neighbor kid beats neighborhood thugs cause problems market one petty thugs local gang stumbles criminal situation way head ,Rumble in the Bronx
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",43566,two parents deal effects son accused murdering girlfriend ,Before and After
"[{'id': 18, 'name': 'Drama'}]",71754,town half men die coalpit margaret macneil quite happy single small cape breton island town meets neil currie charming sincere bagpipeplaying gaelicspeaking dishwasher matter cant avoid spectre pit forever ,Margaret's Museum
"[{'id': 35, 'name': 'Comedy'}]",43612,francis boss small plumbing supply company harassed tax collectors striking employees impossible wife daughter joy sharing lunch friend gerard tv show called shows woman gers searching husband disappeared 28 years ago lost husband looks like identical twin francis ,Happiness Is in the Field
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",51352,using previously unreleased archival material addition contemporary interviews academy awardwinning documentary tells story frank family presents first fullyrounded portrait brash freespirited daughter anne perhaps worlds famous victim holocaust written dawn barclift ,Anne Frank Remembered
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",16934,sinister tale genius gone wrong young poisoners handbook chronicles young mans descent madness absurd backdrop suburban english life hugh oconor plays graham young schoolboy london suburbs whose deadly obsession toxic substances causes dabble experimental murder ,The Young Poisoner's Handbook
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10324,joe lucy roommates best friends lucy whose love life embarrassingly dull convinces joe infatuated neighbor hes never met dont stable romances within month must jump brooklyn bridge ,If Lucy Fell
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",78406,ruben robby twin brothers adopted mona one wealthiest  eccentric  women santa barbara ruben devoted mona robby devoted money mona leaves fortune estate ruben starts battle brothers soon leads madness mayhem even attempted murder rubens side lou perilli exchicago cop used car dealer knows law  get around robbys side ruthless businessman reed tyler turn swift profit monas property walking shifty line eddie agopian family lawyer doesnt care side wins long hes winners side whether theyre stealing big stealing little theyre stealing hilarious comedy greed power brotherly love ,Steal Big Steal Little
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",55731,bunch high school misfits hawaii introduced new teacher attend science fair draw inspiration build solar car win trip compete 1990 world solar challenge australia ,Race the Sun
"[{'id': 18, 'name': 'Drama'}]",32119,true story boys sexually abused orphanage ran religious community newfoundland ,The Boys of St. Vincent
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11066,marcus successful advertising executive woos beds women almost company merger finds new boss ravishing jacqueline treating exactly way completely traumatised work goes badly downhill ,Boomerang
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11104,every day cop 223 buys pineapple expiration date may 1 symbolizing day hell get lost love hes also got eye mysterious woman blond wig oblivious fact shes drug dealer cop 663 distraught heartbreak breakup ex drops spare set keys local cafe waitress lets apartment spruces life ,Chungking Express
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37975,adventures deceptions photographer travels small villages sicily pretending working big film studios rome ,The Star Maker
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2074,adopted child new father mel colpin ben stiller decides cannot name son knows birth parents determines make crosscountry quest find accompanied wife nancy patricia arquette inept yet gorgeous adoption agent tina tea leoni departs epic road trip quickly devolves farce mistaken identities wrong turns overzealous lovestruck atf agents josh brolin richard jenkins ,Flirting with Disaster
"[{'id': 14, 'name': 'Fantasy'}]",27793,young boy must restore order group bullies steal magical book acts portal earth imaginary world fantasia ,The Neverending Story III: Escape from Fantasia
"[{'id': 18, 'name': 'Drama'}]",44284,death prince brings young woman back palace born servitude lingering legacy harem brought light behind frosted windows velvet curtains ,The Silences of the Palace
[],290157,michel negroponte documentary filmmaker meets maggie one day central park maggie claims married god jupiter daughter actor robert ryan michel gets know maggie next couple years attempts use often outlandish stories clues reconstruct past  written james meek ,Jupiter's Wife
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",110972,pie sky 1996 american romantic comedy film young man obsessed traffic gridlock falls love avantgarde dancer ,Pie in the Sky
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",32622,ten year old girl named angela leads six year old sister ellie various regimens purification attempt rid evil believes cause mothers mental illness precocious say least angela visions lucifer coming take sister away one remedies remain within circle dolls toys see vision virgin mary come thinking lead ending befitting mental state ,Angela
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",73067,quirky story young boys adventures growing stunningly beautiful mother two different men love ,Frankie Starlight
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",11863,someone nasty hatchet job san fransisco big noise assistant da takes charge investigation web blackmail prostitution involving governor old lover law man emerges prime suspect deal personal feelings well case ,Jade
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",55475,balbuena genial illegal immigrant makes way new york city take bite big apple hopes finding better life soon begin fade balbuena encounters one obstacle another hardscrabble uncaring metropolis ,Nueba Yol
"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",124636,within days release negativlands clever parody u2 casey kasem recording industry giant island records descended upon band battery lawyers intent erasing piece history rock music craig tribulation 99 baldwin follows intellectual property controversies across contemporary arts scene playful ironic cutandpaste collageessay surveys prospects electronic folk culture midst increasingly commodified corporate media landscape ,Sonic Outlaws
"[{'id': 35, 'name': 'Comedy'}]",9101,bumbling navy lieutenant tom dodge given one last chance clean record admiral graham nemesis assigns dodge stingray submarine barely keep afloat add insult injury stingray enemy flagship upcoming war games  make matters even worse dodges crew band idiots even incompetent ,Down Periscope
"[{'id': 99, 'name': 'Documentary'}]",123360,mark rappaports creative biopic actress jean seberg presented firstperson autobiographical format seberg played mary beth hurt seamlessly interweaves cinema politics american society culture film theory inform entertain move viewer sebergs many marriages well film roles discussed extensively involvement black panther movement subsequent investigation fbi covered notably details french new wave cinema russian expressionist silent films careers jane fonda vanessa redgrave clint eastwood also intensively examined much film based conjecture rappaport encourages viewers reexamine ideas women film thoughtprovoking picture ,From the Journals of Jean Seberg
"[{'id': 35, 'name': 'Comedy'}]",5757,firsttime director dirk shafer also penned raucous mockumentary blend fact fiction recreates 1992 reign playgirl magazines centerfold year shafer chooses keep fact hes gay secret magazines editors finds living ultimate lie  incapable giving female readers really want succumb lovers pressures come closet ,Man of the Year
"[{'id': 18, 'name': 'Drama'}]",39428,train teenage boy thinks life flamboyant aunt whose friendship acted emotional shield troubled family film evokes haunting quality memory creating heartfelt portrait boys life rural 1940s southern town ,The Neon Bible
[],124639,subtle yet violent commentary feudal lords ,Target
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9302,tally atwater dream primetime network newscaster pursues dream nothing ambition raw talent homemade demo tape warren justice brilliant hard edged veteran newsman sees tally talent becomes mentor tallys career takes meteoric rise warren fall love romance results intense revealing television news yet breaking story every videotaped crisis brings together also threatens drive apart ,Up Close & Personal
"[{'id': 35, 'name': 'Comedy'}]",11000,gay cabaret owner drag queen companion agree put false straight front son introduce fiancés rightwing moralistic parents ,The Birdcage
